cle_unique;emplacement_source;datetime_ingestion;privacy_level;entreprise;date;review_titre;status_employe;lieu;recommande;commentaire;avantage;incovenient
190404801930886304773240598755535017687;13708-AVIS-SOC-GLASSDOOR-E4252_P2.html;2021-03-21 17:31:31;0;Groupe Crédit Agricole;Nov 4, 2019; Chef de projet ;Ancien employé - Employé anonyme;NULL;Recommande;J'ai travaillé chez Groupe Crédit Agricole à temps plein;Ne recommande pas;Pas d’avantages pour les employés
253022410810138738766438094386444213097;13708-AVIS-SOC-GLASSDOOR-E4252_P2.html;2021-03-21 17:31:31;0;Groupe Crédit Agricole;Nov 3, 2019; Nouveau ;Employé actuel - conseiller en gestion de patrimoine;Metz;Recommande;Je travaille chez Groupe Crédit Agricole à temps plein depuis plus de 5 ans;Ne recommande pas;Pas d’avantages pour les employés
67882951539656449322352949628371043030;13708-AVIS-SOC-GLASSDOOR-E4252_P2.html;2021-03-21 17:31:31;0;Groupe Crédit Agricole;Oct 29, 2019; Solide banque française ;Employé actuel - Employé anonyme;Montrouge;Recommande;Je travaille chez Groupe Crédit Agricole à temps plein depuis plus d'un an;Ne recommande pas;Pas d’avantages pour les employés
282343537217050992645877137624304867038;13708-AVIS-SOC-GLASSDOOR-E4252_P2.html;2021-03-21 17:31:31;0;Groupe Crédit Agricole;Oct 28, 2019; Convenable ;Ancien employé - Employé anonyme;Rive-de-Gier;Ne recommande pas;J'ai travaillé chez Groupe Crédit Agricole à temps plein moins d'un an;Ne recommande pas;Pas d’avantages pour les employés
106967241169902555509573962791625962684;13708-AVIS-SOC-GLASSDOOR-E4252_P2.html;2021-03-21 17:31:31;0;Groupe Crédit Agricole;Oct 27, 2019; Belle entreprise ;Employé actuel - Employé anonyme;Roubaix;Recommande;Je travaille chez Groupe Crédit Agricole à temps plein depuis plus de 5 ans;Ne recommande pas;Pas d’avantages pour les employés
269118972617410682917767736395824052857;13708-AVIS-SOC-GLASSDOOR-E4252_P2.html;2021-03-21 17:31:31;0;Groupe Crédit Agricole;Oct 23, 2019; Bonne ambiance de travail ;Ancien employé - Contrôleur De Gestion;Massy, Île-de-France;Recommande;J'ai travaillé chez Groupe Crédit Agricole à temps plein moins d'un an;Ne recommande pas;Pas d’avantages pour les employés
325575483880448516137988581597789717212;13708-AVIS-SOC-GLASSDOOR-E4252_P2.html;2021-03-21 17:31:31;0;Groupe Crédit Agricole;Oct 22, 2019; Très mitigé ;Employé actuel - Conseiller commercial;Auxerre;Ne recommande pas;Je travaille chez Groupe Crédit Agricole à temps plein depuis moins d'un an;Ne recommande pas;Pas d’avantages pour les employés
51856604315307618766183950871112144301;13661-AVIS-SOC-GLASSDOOR-E633820_P1.html;2021-03-21 17:31:31;0;Sii Poland;Oct 21, 2018; consultant ;Employé actuel - Développeur Web;Nantes;Ne recommande pas;Je travaille chez Sii Poland à temps plein;y on a pas vraiment beaucoup d'avantage;l'organisation générale, les rh sont vraiment pas professionnels et les problèmes des équipes
117111691483100947648943226578825071035;13661-AVIS-SOC-GLASSDOOR-E633820_P1.html;2021-03-21 17:31:31;0;Sii Poland;Oct 15, 2018; Recrutement ;Ancien employé - IT Consultant;NULL;Ne recommande pas;J'ai travaillé chez Sii Poland à temps plein;Je n'en ai pas vu;Pas d’avantages pour les employés
211095898031138280711273615962709528903;13661-AVIS-SOC-GLASSDOOR-E633820_P1.html;2021-03-21 17:31:31;0;Sii Poland;Aug 21, 2018; Choix de mission ;Ancien employé - Employé anonyme;NULL;Recommande;J'ai travaillé chez Sii Poland à temps plein plus d'un an;Un choix large de mission et une flexibilité;Mesures d augmentation et primes restent assez faibles
31056023485285094124759388604616152958;13661-AVIS-SOC-GLASSDOOR-E633820_P1.html;2021-03-21 17:31:31;0;Sii Poland;Jun 26, 2018; Une SII humaine ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Sii Poland à temps partiel;Un très bon CE Une prise en compte des contraintes personnelles et des envies;Les missions ne sont pas toujours intéressantes
224031208926880343763662501521857328439;13661-AVIS-SOC-GLASSDOOR-E633820_P1.html;2021-03-21 17:31:31;0;Sii Poland;Jun 7, 2018; Une très mauvaise expérience, A éviter ... ;Employé actuel - Consultant;Antibes;Ne recommande pas;Je travaille chez Sii Poland à temps plein depuis moins d'un an;- Aucun avantage selon moi.;Pas d’avantages pour les employés
131957110005290202318024796252720942883;13661-AVIS-SOC-GLASSDOOR-E633820_P1.html;2021-03-21 17:31:31;0;Sii Poland;Jun 4, 2018; Avis négative ;Employé actuel - Ingénieur Logiciel;Paris;Ne recommande pas;Je travaille chez Sii Poland à temps plein depuis plus d'un an;Il n'y pas vraiment d'avantage. La seul chose qu'on peut dire : certaines missions sont intéressantes.;Pas d’avantages pour les employés
166803484484160713341052255352908717697;13661-AVIS-SOC-GLASSDOOR-E633820_P1.html;2021-03-21 17:31:31;0;Sii Poland;May 21, 2018; Consultant ;Employé actuel - Consultant;Paris;Recommande;Je travaille chez Sii Poland à temps plein depuis plus de 3 ans;Mutuelle, Ticket restaurant, chèques vacances;Présence obligatoire dans leurs locaux en cas d'inter contrat
25657715773900304568890135950658267409;13661-AVIS-SOC-GLASSDOOR-E633820_P1.html;2021-03-21 17:31:31;0;Sii Poland;Mar 3, 2018; Meilleure boite de conseil en France ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Sii Poland à temps plein;Hierrchie à l'écoute. Bien payé;Pas d’avantages pour les employés
210133901390455061776155004612467337955;13661-AVIS-SOC-GLASSDOOR-E633820_P1.html;2021-03-21 17:31:31;0;Sii Poland;Feb 24, 2018; Première impression ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Sii Poland à temps plein;Pour une première expérience et première impression je trouve qu'il y a une bonne ambience et le personnel est très sympa.;Je viens de commencer et jusqu'à présent aucun inconvenient.
7083269370215794705650938964611525558;13753-AVIS-SOC-GLASSDOOR-E13339_P1.html;2021-03-21 17:31:32;0;Open;Dec 11, 2019; Rien à dire en particulier ;Employé actuel - Ingénieur de test;Nantes;Recommande;Je travaille chez Open à temps plein depuis moins d'un an;Avantages comme dans toutes les ESN 9 RTT C.E 50% sur la carte annuelle de transport Mutuelle prise en charge à 50% Prime de vacances Chèques cadeaux Prime à la co-optation;Beaucoup d'activités pour les personnes au centre de service, beaucoup moins pour celles en mission Pas beaucoup de  choix au niveau de mission
70452358163925923878717023624087586124;13753-AVIS-SOC-GLASSDOOR-E13339_P1.html;2021-03-21 17:31:32;0;Open;Dec 5, 2019; avis ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Open à temps plein;salaire très bon pour des débutants;rien de spécial à dire.
103161150299412186985493707609932437647;13753-AVIS-SOC-GLASSDOOR-E13339_P1.html;2021-03-21 17:31:32;0;Open;Nov 26, 2019; Très dynamique ;Employé actuel - Directeur de projet;Lille;Recommande;Je travaille chez Open à temps plein depuis moins d'un an;Bonne dynamique, très bonne entente entre les différents directions. Vraie volonté de construire un centre efficace et agréable pour tous.;Manquent quelques postes clés (à pourvoir)
265386982179090502445394932001160021267;13753-AVIS-SOC-GLASSDOOR-E13339_P1.html;2021-03-21 17:31:32;0;Open;Nov 23, 2019; Bonnes conditions de travail ;Ancien employé - Employé anonyme;NULL;Ne recommande pas;J'ai travaillé chez Open à temps plein;De la diversité dans les projets et un cadre de travail agréable;Le suivi personnalisé n'est pas toujours présent Un manque de perspectives d'évolution
249022428463852115743795101426335774665;13753-AVIS-SOC-GLASSDOOR-E13339_P1.html;2021-03-21 17:31:32;0;Open;Nov 16, 2019; Peux mieux faire dans tous les domaines. ;Ancien employé - Employé anonyme;NULL;Ne recommande pas;J'ai travaillé chez Open à temps plein;Entrée facile et rapide dans l'entreprise.;Le reste, notamment le management déplorable.
164135786594472249862767713954368135183;13753-AVIS-SOC-GLASSDOOR-E13339_P1.html;2021-03-21 17:31:32;0;Open;Nov 14, 2019; ESN avec des valeurs ;Employé actuel - ingénieur concepteur;Levallois-Perret;Recommande;Je travaille chez Open à temps plein depuis plus de 3 ans;Société avec des valeurs qui a entrepris une refonte rh ou le collaborateur est au centre des préoccupations. Equipe de management humaine.;Pas d’avantages pour les employés
66949749587140086947726320652871724025;13753-AVIS-SOC-GLASSDOOR-E13339_P1.html;2021-03-21 17:31:32;0;Open;Nov 14, 2019; A recommander ;Employé actuel - Employé anonyme;Lambersart;Recommande;Je travaille chez Open à temps plein depuis plus de 10 ans;Possibilités de missions et d'évolutions Management à l'écoute On le dit, on le fait;J'y suis depuis plus de 10ans, si les inconvénients étaient rédhibitoires je serai ailleurs.
139240319873668487378259729524764455325;13753-AVIS-SOC-GLASSDOOR-E13339_P1.html;2021-03-21 17:31:32;0;Open;Nov 12, 2019; OPEN ;Employé actuel - Scrum Master;Villeurbanne;Recommande;Je travaille chez Open à temps plein depuis plus de 3 ans;ESN moderne à l'écoute de ses collaborateur.;Suivi et accompagnement collaborateur encore perfectible.
289883248094669397460707135598724634350;13753-AVIS-SOC-GLASSDOOR-E13339_P1.html;2021-03-21 17:31:32;0;Open;Nov 8, 2019; Ca change des autres ESN ;Employé actuel - Employé anonyme;Lambersart;Recommande;Je travaille chez Open à temps plein depuis moins d'un an;bonne humeur et bonne ambiance avec des RH à l'écoute ca change des autres ESN Expert technique toujours prêt à aider, Chef de projet à l’écoute , Equipe RH , présente et à l'écoute, Entreprise tournée vers l'humain,;l'accès à l'agence en transport en commun uniquement par BUS
205533803569245533060476722504967938206;13679-AVIS-SOC-GLASSDOOR-E906809_P1.html;2021-03-21 17:31:32;0;Fortuneo SA;Aug 30, 2019; Bonne entreprise mais bcp de turn over ;Ancien employé - Webdesigner;Paris;Recommande;J'ai travaillé chez Fortuneo SA à temps plein plus d'un an;L'ambiance est bonne, l'équipe est jeune, les locaux sont agréables. Il y a un bon CE et une cantine, et un team building régulier. Appartient à CM arkea donc pas mal d'avantages à ce niveau;Une hiérarchie haute pas forcément à l'écoute des salariés, beaucoup de turn over, pas beaucoup de perspectives d'évolutions
269886550784944855539506686705878136333;13679-AVIS-SOC-GLASSDOOR-E906809_P1.html;2021-03-21 17:31:32;0;Fortuneo SA;Mar 15, 2019; Marketing ;Ancien stagiaire - Stagiaire anonyme;NULL;Recommande;J'ai travaillé chez Fortuneo SA à ;Très intéressant et formateur. Tres  Bonne expérience;Pas d'inconvénient spécifique à relever
194809361538744303465581665823984085436;13679-AVIS-SOC-GLASSDOOR-E906809_P1.html;2021-03-21 17:31:32;0;Fortuneo SA;Feb 28, 2019; Entreprise jeune avec une bonne ambiance ;Apprenti actuel - Apprenti anonyme;NULL;Recommande;Je travaille chez Fortuneo SA à ;J'ai très vite travaillé sur des sujets à enjeux très élevés. Mes managers sont très accessibles et à l'écoute de mes recommandations, cela facilite la prise d'initiative.;Pas d’avantages pour les employés
146484785565538322677556019171076421453;13679-AVIS-SOC-GLASSDOOR-E906809_P1.html;2021-03-21 17:31:32;0;Fortuneo SA;Jan 23, 2019; Bonne opportunité ;Etudiant En Alternance;Brest;Recommande;J'ai travaillé chez Fortuneo SA à  plus d'un an;CE ARKEA,  les primes;Pas d’avantages pour les employés
49204383193960700732239756166640148255;13679-AVIS-SOC-GLASSDOOR-E906809_P1.html;2021-03-21 17:31:32;0;Fortuneo SA;Mar 16, 2018; Management catastrophique ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Fortuneo SA à temps plein;Les avantages de la convention collective des banques, entreprise en bonne santé sur un marché en croissance;Pas d’avantages pour les employés
301432755729664152937844844073181350246;13679-AVIS-SOC-GLASSDOOR-E906809_P1.html;2021-03-21 17:31:32;0;Fortuneo SA;Mar 5, 2018; Bonne ambiance mais management complètement Archaïque quand il existe ;Employé actuel - Employé anonyme;Paris;Ne recommande pas;Je travaille chez Fortuneo SA à temps plein depuis moins d'un an;Des collègues géniaux et une grande solidarité;Pas d’avantages pour les employés
11458796382415244189995899458777540062;13679-AVIS-SOC-GLASSDOOR-E906809_P1.html;2021-03-21 17:31:32;0;Fortuneo SA;Feb 5, 2018; je déconseille ;Ancien intérimaire - Intérimaire anonyme;NULL;Ne recommande pas;J'ai travaillé chez Fortuneo SA à ;- Ambiance générale bonne, - Recrutement rapide;Pas d’avantages pour les employés
230383922978524568332085293834168087674;13679-AVIS-SOC-GLASSDOOR-E906809_P1.html;2021-03-21 17:31:32;0;Fortuneo SA;Sep 1, 2017; Entreprise intéressante dans un contexte stimulant. ;Employé actuel - Employé anonyme;Paris;Recommande;Je travaille chez Fortuneo SA à temps plein depuis moins d'un an;Beaucoup de sujets dans un univers concurrentiel en pleine mutation. Bonne ambiance de travail, les bon cotés d'une PME avec les avantages d'un grand groupe (congès, intéressement...);Des outils internes un peu old school pour une entreprise du Web.
149384733779512516774300285394184738753;13679-AVIS-SOC-GLASSDOOR-E906809_P1.html;2021-03-21 17:31:32;0;Fortuneo SA;Aug 8, 2017; Pas pour les personnes actives. Trop de processus ;Employé actuel - Anonymous;Paris;Ne recommande pas;Je travaille chez Fortuneo SA à temps plein depuis plus d'un an;Un bon équilibre vie professionnelle – vie privée;Pas d’avantages pour les employés
125072875386967574610526654079706807944;13553-AVIS-SOC-GLASSDOOR-E5304_P1.html;2021-03-21 17:31:32;0;Atos-Syntel;Oct 17, 2016; Avis Positif ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Atos-Syntel à temps plein;Je pense que cet avis doit etre positif car c'est une belle boite.;Je ne vois pas vraiment d'inconvenient la tout de suite maintenant. Mais ce la peut venir assez vite.
216715495390544220371866312486962608339;13587-AVIS-SOC-GLASSDOOR-E1838_P2.html;2021-03-21 17:31:33;0;Robert Half;Jul 3, 2019; Le travail est récompensé ;Employé actuel - Manager;Paris;Recommande;Je travaille chez Robert Half à temps plein depuis plus de 5 ans;Variable intéressant Carrière au mérite Proximité des managers qui sont à l'écoute des équipes Progression rapide Beaucoup de formation et d'accompagnement;Manque de flexibilité sur les horaires Les locaux sont très sympas mais un peu petit
297542710605224679003570296221969988777;13587-AVIS-SOC-GLASSDOOR-E1838_P2.html;2021-03-21 17:31:33;0;Robert Half;Jul 3, 2019; Une belle équipe en local, un très beau groupe en soutien ! ;Employé actuel - Office Manager;Aix;Recommande;Je travaille chez Robert Half à temps plein depuis moins d'un an;Robert Half c'est un grand groupe, des process, un vrai encadrement, des possibilités d'évolution de carrière, des métiers enrichissants... Et comme dit en titre, une belle équipe en local et un grand groupe qui vient en soutien de l'activité au quotidien !;Très peu. Nous avons beaucoup de moyens de communication, nous avons l'habitude de travailler à distance, bien que parfois ce ne soit pas simple.
200370318070838500259203067620066601589;13587-AVIS-SOC-GLASSDOOR-E1838_P2.html;2021-03-21 17:31:33;0;Robert Half;Jul 3, 2019; Environnement challengeant ! ;Employé actuel - Consultant en recrutement;Aix;Recommande;Je travaille chez Robert Half à temps plein depuis plus d'un an;Environnement dynamique et challengeant,  belles possibilités d'évolution, esprit d'équipe, notoriété du groupe,;Flexibilité (pas de télétravail),
152114628493322050203723187147334055566;13587-AVIS-SOC-GLASSDOOR-E1838_P2.html;2021-03-21 17:31:33;0;Robert Half;Jul 3, 2019; L'expérience Robert Half ;Employé actuel - Spécialiste management de transition;Aix;Recommande;Je travaille chez Robert Half à temps plein depuis moins d'un an;L'expertise, nous intervenons sur un scope métier définit avec une méthode éprouvé. Ça permet de devenir un expert sur sa fonction et de mettre ce savoir faire au service du client.;Tout va très vite, mais c'est plutôt un avantage, on ne s'ennuie jamais!!
