dep;week;P;cl_age90;pop
62;2020-S50;1941;0;1452778
62;2020-S51;80;09;175077
62;2020-S51;259;19;192152
62;2020-S51;290;29;155051
62;2020-S51;316;39;181223
62;2020-S51;292;49;185396
62;2020-S51;290;59;188804
62;2020-S51;241;69;181141
62;2020-S51;149;79;113951
62;2020-S51;152;89;64319
62;2020-S51;102;90;15664
62;2020-S51;2171;0;1452778
62;2020-S52;36;09;175077
62;2020-S52;179;19;192152
62;2020-S52;236;29;155051
62;2020-S52;269;39;181223
62;2020-S52;260;49;185396
62;2020-S52;233;59;188804
62;2020-S52;162;69;181141
62;2020-S52;126;79;113951
62;2020-S52;144;89;64319
62;2020-S52;75;90;15664
62;2020-S52;1720;0;1452778
62;2020-S53;54;09;175077
62;2020-S53;204;19;192152
62;2020-S53;295;29;155051
62;2020-S53;309;39;181223
62;2020-S53;262;49;185396
62;2020-S53;290;59;188804
62;2020-S53;208;69;181141
62;2020-S53;149;79;113951
62;2020-S53;104;89;64319
62;2020-S53;70;90;15664
62;2020-S53;1946;0;1452778
63;2020-S21;0;09;68489
63;2020-S21;0;19;79191
63;2020-S21;2;29;75092
63;2020-S21;3;39;77930
63;2020-S21;1;49;83111
63;2020-S21;1;59;86381
63;2020-S21;0;69;84468
63;2020-S21;0;79;61456
63;2020-S21;0;89;34498
63;2020-S21;1;90;9624
63;2020-S21;8;0;660240
63;2020-S22;0;09;68489
63;2020-S22;1;19;79191
63;2020-S22;0;29;75092
63;2020-S22;1;39;77930
63;2020-S22;2;49;83111
63;2020-S22;0;59;86381
63;2020-S22;0;69;84468
63;2020-S22;0;79;61456
63;2020-S22;0;89;34498
63;2020-S22;2;90;9624
63;2020-S22;6;0;660240
63;2020-S23;0;09;68489
63;2020-S23;0;19;79191
63;2020-S23;0;29;75092
63;2020-S23;0;39;77930
63;2020-S23;0;49;83111
63;2020-S23;0;59;86381
63;2020-S23;0;69;84468
63;2020-S23;0;79;61456
63;2020-S23;1;89;34498
63;2020-S23;0;90;9624
63;2020-S23;1;0;660240
63;2020-S24;0;09;68489
63;2020-S24;0;19;79191
63;2020-S24;0;29;75092
63;2020-S24;0;39;77930
63;2020-S24;1;49;83111
63;2020-S24;1;59;86381
63;2020-S24;1;69;84468
63;2020-S24;0;79;61456
63;2020-S24;2;89;34498
63;2020-S24;0;90;9624
63;2020-S24;5;0;660240
63;2020-S25;1;09;68489
63;2020-S25;0;19;79191
63;2020-S25;0;29;75092
63;2020-S25;0;39;77930
63;2020-S25;1;49;83111
63;2020-S25;0;59;86381
63;2020-S25;2;69;84468
63;2020-S25;0;79;61456
63;2020-S25;0;89;34498
63;2020-S25;1;90;9624
63;2020-S25;5;0;660240
63;2020-S26;1;09;68489
63;2020-S26;0;19;79191
63;2020-S26;0;29;75092
63;2020-S26;1;39;77930
63;2020-S26;0;49;83111
63;2020-S26;2;59;86381
63;2020-S26;1;69;84468
63;2020-S26;0;79;61456
63;2020-S26;1;89;34498
63;2020-S26;0;90;9624
63;2020-S26;6;0;660240
63;2020-S27;1;09;68489
63;2020-S27;2;19;79191
63;2020-S27;4;29;75092
63;2020-S27;2;39;77930
63;2020-S27;3;49;83111
63;2020-S27;0;59;86381
63;2020-S27;0;69;84468
63;2020-S27;0;79;61456
63;2020-S27;0;89;34498
63;2020-S27;0;90;9624
63;2020-S27;13;0;660240
63;2020-S28;0;09;68489
63;2020-S28;0;19;79191
63;2020-S28;0;29;75092
63;2020-S28;1;39;77930
63;2020-S28;0;49;83111
63;2020-S28;0;59;86381
63;2020-S28;0;69;84468
63;2020-S28;0;79;61456
63;2020-S28;0;89;34498
63;2020-S28;0;90;9624
63;2020-S28;1;0;660240
63;2020-S29;0;09;68489
63;2020-S29;0;19;79191
63;2020-S29;1;29;75092
63;2020-S29;0;39;77930
63;2020-S29;0;49;83111
63;2020-S29;0;59;86381
63;2020-S29;0;69;84468
63;2020-S29;1;79;61456
63;2020-S29;1;89;34498
63;2020-S29;0;90;9624
63;2020-S29;3;0;660240
63;2020-S30;0;09;68489
63;2020-S30;0;19;79191
63;2020-S30;3;29;75092
63;2020-S30;0;39;77930
63;2020-S30;1;49;83111
63;2020-S30;2;59;86381
63;2020-S30;0;69;84468
63;2020-S30;1;79;61456
63;2020-S30;0;89;34498
63;2020-S30;0;90;9624
63;2020-S30;8;0;660240
63;2020-S31;0;09;68489
63;2020-S31;4;19;79191
63;2020-S31;5;29;75092
63;2020-S31;3;39;77930
63;2020-S31;2;49;83111
63;2020-S31;2;59;86381
63;2020-S31;4;69;84468
63;2020-S31;0;79;61456
63;2020-S31;0;89;34498
63;2020-S31;0;90;9624
63;2020-S31;20;0;660240
63;2020-S32;9;09;68489
63;2020-S32;10;19;79191
63;2020-S32;11;29;75092
63;2020-S32;9;39;77930
63;2020-S32;6;49;83111
63;2020-S32;2;59;86381
63;2020-S32;2;69;84468
63;2020-S32;2;79;61456
63;2020-S32;1;89;34498
63;2020-S32;0;90;9624
63;2020-S32;52;0;660240
63;2020-S33;2;09;68489
63;2020-S33;7;19;79191
63;2020-S33;14;29;75092
63;2020-S33;6;39;77930
63;2020-S33;6;49;83111
63;2020-S33;5;59;86381
63;2020-S33;4;69;84468
63;2020-S33;2;79;61456
63;2020-S33;2;89;34498
63;2020-S33;1;90;9624
63;2020-S33;49;0;660240
63;2020-S34;4;09;68489
63;2020-S34;20;19;79191
63;2020-S34;46;29;75092
63;2020-S34;23;39;77930
63;2020-S34;21;49;83111
63;2020-S34;14;59;86381
63;2020-S34;5;69;84468
63;2020-S34;4;79;61456
63;2020-S34;3;89;34498
63;2020-S34;0;90;9624
63;2020-S34;140;0;660240
63;2020-S35;10;09;68489
63;2020-S35;49;19;79191
63;2020-S35;88;29;75092
63;2020-S35;31;39;77930
63;2020-S35;25;49;83111
63;2020-S35;16;59;86381
63;2020-S35;9;69;84468
63;2020-S35;9;79;61456
63;2020-S35;4;89;34498
63;2020-S35;2;90;9624
63;2020-S35;243;0;660240
63;2020-S36;13;09;68489
63;2020-S36;74;19;79191
63;2020-S36;134;29;75092
63;2020-S36;60;39;77930
63;2020-S36;47;49;83111
63;2020-S36;34;59;86381
63;2020-S36;28;69;84468
63;2020-S36;9;79;61456
63;2020-S36;1;89;34498
63;2020-S36;0;90;9624
63;2020-S36;400;0;660240
63;2020-S37;31;09;68489
63;2020-S37;86;19;79191
63;2020-S37;98;29;75092
63;2020-S37;67;39;77930
63;2020-S37;73;49;83111
63;2020-S37;52;59;86381
63;2020-S37;19;69;84468
63;2020-S37;15;79;61456
63;2020-S37;12;89;34498
63;2020-S37;16;90;9624
63;2020-S37;469;0;660240
63;2020-S38;26;09;68489
63;2020-S38;74;19;79191
63;2020-S38;97;29;75092
63;2020-S38;74;39;77930
63;2020-S38;69;49;83111
63;2020-S38;46;59;86381
63;2020-S38;40;69;84468
63;2020-S38;20;79;61456
63;2020-S38;22;89;34498
63;2020-S38;18;90;9624
63;2020-S38;486;0;660240
63;2020-S39;9;09;68489
63;2020-S39;82;19;79191
63;2020-S39;144;29;75092
63;2020-S39;67;39;77930
63;2020-S39;84;49;83111
63;2020-S39;69;59;86381
63;2020-S39;34;69;84468
63;2020-S39;22;79;61456
63;2020-S39;12;89;34498
63;2020-S39;8;90;9624
63;2020-S39;531;0;660240
63;2020-S40;22;09;68489
63;2020-S40;108;19;79191
63;2020-S40;235;29;75092
63;2020-S40;100;39;77930
63;2020-S40;93;49;83111
63;2020-S40;89;59;86381
63;2020-S40;43;69;84468
63;2020-S40;33;79;61456
63;2020-S40;12;89;34498
63;2020-S40;8;90;9624
63;2020-S40;746;0;660240
63;2020-S41;20;09;68489
63;2020-S41;152;19;79191
63;2020-S41;261;29;75092
63;2020-S41;191;39;77930
63;2020-S41;166;49;83111
63;2020-S41;147;59;86381
63;2020-S41;75;69;84468
63;2020-S41;50;79;61456
63;2020-S41;63;89;34498
63;2020-S41;51;90;9624
63;2020-S41;1176;0;660240
63;2020-S42;37;09;68489
63;2020-S42;195;19;79191
63;2020-S42;308;29;75092
63;2020-S42;275;39;77930
63;2020-S42;268;49;83111
63;2020-S42;228;59;86381
63;2020-S42;132;69;84468
63;2020-S42;99;79;61456
63;2020-S42;137;89;34498
63;2020-S42;70;90;9624
63;2020-S42;1749;0;660240
63;2020-S43;57;09;68489
63;2020-S43;290;19;79191
63;2020-S43;642;29;75092
63;2020-S43;509;39;77930
63;2020-S43;451;49;83111
63;2020-S43;442;59;86381
63;2020-S43;272;69;84468
63;2020-S43;209;79;61456
63;2020-S43;165;89;34498
63;2020-S43;77;90;9624
63;2020-S43;3117;0;660240
63;2020-S44;74;09;68489
63;2020-S44;290;19;79191
63;2020-S44;607;29;75092
63;2020-S44;547;39;77930
63;2020-S44;553;49;83111
63;2020-S44;585;59;86381
63;2020-S44;405;69;84468
63;2020-S44;278;79;61456
63;2020-S44;200;89;34498
63;2020-S44;123;90;9624
63;2020-S44;3666;0;660240
63;2020-S45;96;09;68489
63;2020-S45;351;19;79191
63;2020-S45;466;29;75092
63;2020-S45;422;39;77930
63;2020-S45;447;49;83111
63;2020-S45;470;59;86381
63;2020-S45;341;69;84468
63;2020-S45;284;79;61456
63;2020-S45;248;89;34498
63;2020-S45;192;90;9624
63;2020-S45;3323;0;660240
63;2020-S46;70;09;68489
63;2020-S46;229;19;79191
63;2020-S46;241;29;75092
63;2020-S46;224;39;77930
63;2020-S46;216;49;83111
63;2020-S46;230;59;86381
63;2020-S46;168;69;84468
63;2020-S46;170;79;61456
63;2020-S46;185;89;34498
63;2020-S46;135;90;9624
63;2020-S46;1868;0;660240
63;2020-S47;41;09;68489
63;2020-S47;120;19;79191
63;2020-S47;132;29;75092
63;2020-S47;125;39;77930
63;2020-S47;128;49;83111
63;2020-S47;118;59;86381
63;2020-S47;108;69;84468
63;2020-S47;73;79;61456
63;2020-S47;114;89;34498
63;2020-S47;83;90;9624
63;2020-S47;1042;0;660240
63;2020-S48;22;09;68489
63;2020-S48;73;19;79191
63;2020-S48;94;29;75092
63;2020-S48;82;39;77930
63;2020-S48;97;49;83111
63;2020-S48;120;59;86381
63;2020-S48;42;69;84468
63;2020-S48;54;79;61456
63;2020-S48;74;89;34498
63;2020-S48;43;90;9624
63;2020-S48;702;0;660240
63;2020-S49;24;09;68489
63;2020-S49;86;19;79191
63;2020-S49;99;29;75092
63;2020-S49;80;39;77930
63;2020-S49;99;49;83111
63;2020-S49;93;59;86381
63;2020-S49;53;69;84468
63;2020-S49;52;79;61456
63;2020-S49;73;89;34498
63;2020-S49;62;90;9624
63;2020-S49;722;0;660240
63;2020-S50;25;09;68489
63;2020-S50;82;19;79191
63;2020-S50;82;29;75092
63;2020-S50;90;39;77930
63;2020-S50;103;49;83111
63;2020-S50;87;59;86381
63;2020-S50;54;69;84468
63;2020-S50;53;79;61456
63;2020-S50;68;89;34498
63;2020-S50;48;90;9624
63;2020-S50;692;0;660240
63;2020-S51;47;09;68489
63;2020-S51;180;19;79191
63;2020-S51;184;29;75092
63;2020-S51;188;39;77930
63;2020-S51;221;49;83111
63;2020-S51;199;59;86381
63;2020-S51;167;69;84468
63;2020-S51;156;79;61456
63;2020-S51;105;89;34498
63;2020-S51;42;90;9624
63;2020-S51;1490;0;660240
63;2020-S52;33;09;68489
63;2020-S52;97;19;79191
63;2020-S52;139;29;75092
63;2020-S52;125;39;77930
63;2020-S52;114;49;83111
63;2020-S52;116;59;86381
63;2020-S52;78;69;84468
63;2020-S52;57;79;61456
63;2020-S52;92;89;34498
63;2020-S52;68;90;9624
63;2020-S52;919;0;660240
63;2020-S53;39;09;68489
63;2020-S53;120;19;79191
63;2020-S53;156;29;75092
63;2020-S53;174;39;77930
63;2020-S53;135;49;83111
63;2020-S53;152;59;86381
63;2020-S53;99;69;84468
63;2020-S53;79;79;61456
63;2020-S53;96;89;34498
63;2020-S53;83;90;9624
63;2020-S53;1134;0;660240
64;2020-S21;0;09;67302
64;2020-S21;2;19;77643
64;2020-S21;0;29;63354
64;2020-S21;2;39;78556
64;2020-S21;0;49;87908
64;2020-S21;2;59;94942
64;2020-S21;3;69;90129
64;2020-S21;0;79;68265
64;2020-S21;0;89;42654
64;2020-S21;0;90;12416
64;2020-S21;9;0;683169
64;2020-S22;0;09;67302
64;2020-S22;2;19;77643
64;2020-S22;1;29;63354
64;2020-S22;2;39;78556
64;2020-S22;1;49;87908
64;2020-S22;4;59;94942
64;2020-S22;2;69;90129
64;2020-S22;4;79;68265
64;2020-S22;3;89;42654
64;2020-S22;3;90;12416
64;2020-S22;22;0;683169
64;2020-S23;0;09;67302
64;2020-S23;0;19;77643
64;2020-S23;1;29;63354
64;2020-S23;1;39;78556
64;2020-S23;1;49;87908
64;2020-S23;4;59;94942
64;2020-S23;3;69;90129
64;2020-S23;3;79;68265
64;2020-S23;0;89;42654
64;2020-S23;0;90;12416
64;2020-S23;13;0;683169
64;2020-S24;0;09;67302
64;2020-S24;0;19;77643
64;2020-S24;0;29;63354
64;2020-S24;1;39;78556
64;2020-S24;0;49;87908
64;2020-S24;0;59;94942
64;2020-S24;0;69;90129
64;2020-S24;0;79;68265
64;2020-S24;0;89;42654
64;2020-S24;0;90;12416
64;2020-S24;1;0;683169
64;2020-S25;0;09;67302
64;2020-S25;0;19;77643
64;2020-S25;0;29;63354
64;2020-S25;1;39;78556
64;2020-S25;1;49;87908
64;2020-S25;1;59;94942
64;2020-S25;0;69;90129
64;2020-S25;0;79;68265
64;2020-S25;0;89;42654
64;2020-S25;0;90;12416
64;2020-S25;3;0;683169
64;2020-S26;2;09;67302
64;2020-S26;0;19;77643
64;2020-S26;0;29;63354
64;2020-S26;0;39;78556
64;2020-S26;0;49;87908
64;2020-S26;1;59;94942
64;2020-S26;1;69;90129
64;2020-S26;0;79;68265
64;2020-S26;0;89;42654
64;2020-S26;0;90;12416
64;2020-S26;4;0;683169
64;2020-S27;0;09;67302
64;2020-S27;3;19;77643
64;2020-S27;0;29;63354
64;2020-S27;0;39;78556
64;2020-S27;2;49;87908
64;2020-S27;0;59;94942
64;2020-S27;0;69;90129
64;2020-S27;0;79;68265
64;2020-S27;1;89;42654
64;2020-S27;0;90;12416
64;2020-S27;6;0;683169
64;2020-S28;0;09;67302
64;2020-S28;2;19;77643
64;2020-S28;2;29;63354
64;2020-S28;0;39;78556
64;2020-S28;0;49;87908
64;2020-S28;2;59;94942
64;2020-S28;0;69;90129
64;2020-S28;0;79;68265
64;2020-S28;0;89;42654
64;2020-S28;0;90;12416
64;2020-S28;6;0;683169
64;2020-S29;0;09;67302
64;2020-S29;1;19;77643
64;2020-S29;0;29;63354
64;2020-S29;0;39;78556
64;2020-S29;1;49;87908
64;2020-S29;2;59;94942
64;2020-S29;0;69;90129
64;2020-S29;0;79;68265
64;2020-S29;0;89;42654
64;2020-S29;1;90;12416
64;2020-S29;5;0;683169
64;2020-S30;1;09;67302
64;2020-S30;3;19;77643
64;2020-S30;3;29;63354
64;2020-S30;1;39;78556
64;2020-S30;3;49;87908
64;2020-S30;1;59;94942
64;2020-S30;0;69;90129
64;2020-S30;0;79;68265
64;2020-S30;0;89;42654
64;2020-S30;0;90;12416
64;2020-S30;12;0;683169
64;2020-S31;0;09;67302
64;2020-S31;0;19;77643
64;2020-S31;5;29;63354
64;2020-S31;3;39;78556
64;2020-S31;2;49;87908
64;2020-S31;0;59;94942
64;2020-S31;2;69;90129
64;2020-S31;0;79;68265
64;2020-S31;0;89;42654
64;2020-S31;1;90;12416
64;2020-S31;13;0;683169
64;2020-S32;0;09;67302
64;2020-S32;5;19;77643
64;2020-S32;19;29;63354
64;2020-S32;5;39;78556
64;2020-S32;5;49;87908
64;2020-S32;2;59;94942
64;2020-S32;4;69;90129
64;2020-S32;3;79;68265
64;2020-S32;1;89;42654
64;2020-S32;0;90;12416
64;2020-S32;44;0;683169
64;2020-S33;2;09;67302
64;2020-S33;10;19;77643
64;2020-S33;27;29;63354
64;2020-S33;12;39;78556
64;2020-S33;12;49;87908
64;2020-S33;18;59;94942
64;2020-S33;7;69;90129
64;2020-S33;7;79;68265
64;2020-S33;2;89;42654
64;2020-S33;2;90;12416
64;2020-S33;99;0;683169
64;2020-S34;26;09;67302
64;2020-S34;35;19;77643
64;2020-S34;80;29;63354
64;2020-S34;31;39;78556
64;2020-S34;41;49;87908
64;2020-S34;29;59;94942
64;2020-S34;17;69;90129
64;2020-S34;5;79;68265
64;2020-S34;1;89;42654
64;2020-S34;1;90;12416
64;2020-S34;266;0;683169
64;2020-S35;17;09;67302
64;2020-S35;23;19;77643
64;2020-S35;98;29;63354
64;2020-S35;51;39;78556
64;2020-S35;32;49;87908
64;2020-S35;35;59;94942
64;2020-S35;15;69;90129
64;2020-S35;14;79;68265
64;2020-S35;6;89;42654
64;2020-S35;0;90;12416
64;2020-S35;291;0;683169
64;2020-S36;7;09;67302
64;2020-S36;39;19;77643
64;2020-S36;173;29;63354
64;2020-S36;70;39;78556
64;2020-S36;54;49;87908
64;2020-S36;50;59;94942
64;2020-S36;38;69;90129
64;2020-S36;6;79;68265
64;2020-S36;7;89;42654
64;2020-S36;2;90;12416
64;2020-S36;446;0;683169
64;2020-S37;25;09;67302
64;2020-S37;53;19;77643
64;2020-S37;144;29;63354
64;2020-S37;75;39;78556
64;2020-S37;82;49;87908
64;2020-S37;88;59;94942
64;2020-S37;51;69;90129
64;2020-S37;28;79;68265
64;2020-S37;25;89;42654
64;2020-S37;13;90;12416
64;2020-S37;584;0;683169
64;2020-S38;22;09;67302
64;2020-S38;77;19;77643
64;2020-S38;120;29;63354
64;2020-S38;92;39;78556
64;2020-S38;83;49;87908
64;2020-S38;82;59;94942
64;2020-S38;55;69;90129
64;2020-S38;38;79;68265
64;2020-S38;31;89;42654
64;2020-S38;23;90;12416
64;2020-S38;623;0;683169
64;2020-S39;11;09;67302
64;2020-S39;116;19;77643
64;2020-S39;159;29;63354
64;2020-S39;86;39;78556
64;2020-S39;64;49;87908
64;2020-S39;68;59;94942
64;2020-S39;43;69;90129
64;2020-S39;27;79;68265
64;2020-S39;17;89;42654
64;2020-S39;10;90;12416
64;2020-S39;601;0;683169
64;2020-S40;13;09;67302
64;2020-S40;107;19;77643
64;2020-S40;140;29;63354
64;2020-S40;88;39;78556
64;2020-S40;84;49;87908
64;2020-S40;77;59;94942
64;2020-S40;33;69;90129
64;2020-S40;36;79;68265
64;2020-S40;15;89;42654
64;2020-S40;4;90;12416
64;2020-S40;597;0;683169
64;2020-S41;20;09;67302
64;2020-S41;113;19;77643
64;2020-S41;224;29;63354
64;2020-S41;140;39;78556
64;2020-S41;138;49;87908
64;2020-S41;112;59;94942
64;2020-S41;54;69;90129
64;2020-S41;41;79;68265
64;2020-S41;17;89;42654
64;2020-S41;4;90;12416
64;2020-S41;864;0;683169
64;2020-S42;26;09;67302
64;2020-S42;216;19;77643
64;2020-S42;441;29;63354
64;2020-S42;232;39;78556
64;2020-S42;242;49;87908
64;2020-S42;184;59;94942
64;2020-S42;113;69;90129
64;2020-S42;52;79;68265
64;2020-S42;27;89;42654
64;2020-S42;10;90;12416
64;2020-S42;1543;0;683169
64;2020-S43;42;09;67302
64;2020-S43;312;19;77643
64;2020-S43;581;29;63354
64;2020-S43;377;39;78556
64;2020-S43;425;49;87908
64;2020-S43;419;59;94942
64;2020-S43;243;69;90129
64;2020-S43;136;79;68265
64;2020-S43;103;89;42654
64;2020-S43;31;90;12416
64;2020-S43;2669;0;683169
64;2020-S44;86;09;67302
64;2020-S44;355;19;77643
64;2020-S44;613;29;63354
64;2020-S44;580;39;78556
64;2020-S44;594;49;87908
64;2020-S44;569;59;94942
64;2020-S44;349;69;90129
64;2020-S44;230;79;68265
64;2020-S44;173;89;42654
64;2020-S44;88;90;12416
64;2020-S44;3639;0;683169
64;2020-S45;99;09;67302
64;2020-S45;388;19;77643
64;2020-S45;430;29;63354
64;2020-S45;472;39;78556
64;2020-S45;529;49;87908
64;2020-S45;490;59;94942
64;2020-S45;340;69;90129
64;2020-S45;229;79;68265
64;2020-S45;204;89;42654
64;2020-S45;116;90;12416
64;2020-S45;3298;0;683169
64;2020-S46;62;09;67302
64;2020-S46;180;19;77643
64;2020-S46;217;29;63354
64;2020-S46;206;39;78556
64;2020-S46;228;49;87908
64;2020-S46;280;59;94942
64;2020-S46;196;69;90129
64;2020-S46;139;79;68265
64;2020-S46;193;89;42654
64;2020-S46;100;90;12416
64;2020-S46;1801;0;683169
64;2020-S47;38;09;67302
64;2020-S47;121;19;77643
64;2020-S47;144;29;63354
64;2020-S47;135;39;78556
64;2020-S47;157;49;87908
64;2020-S47;170;59;94942
64;2020-S47;94;69;90129
64;2020-S47;98;79;68265
64;2020-S47;129;89;42654
64;2020-S47;100;90;12416
64;2020-S47;1187;0;683169
64;2020-S48;22;09;67302
64;2020-S48;75;19;77643
64;2020-S48;114;29;63354
64;2020-S48;139;39;78556
64;2020-S48;118;49;87908
64;2020-S48;113;59;94942
64;2020-S48;79;69;90129
64;2020-S48;64;79;68265
64;2020-S48;101;89;42654
64;2020-S48;87;90;12416
64;2020-S48;912;0;683169
64;2020-S49;35;09;67302
64;2020-S49;86;19;77643
64;2020-S49;91;29;63354
64;2020-S49;117;39;78556
64;2020-S49;126;49;87908
64;2020-S49;138;59;94942
64;2020-S49;86;69;90129
64;2020-S49;47;79;68265
64;2020-S49;92;89;42654
64;2020-S49;57;90;12416
64;2020-S49;875;0;683169
64;2020-S50;29;09;67302
64;2020-S50;104;19;77643
64;2020-S50;126;29;63354
64;2020-S50;106;39;78556
64;2020-S50;139;49;87908
64;2020-S50;158;59;94942
64;2020-S50;75;69;90129
64;2020-S50;64;79;68265
64;2020-S50;87;89;42654
64;2020-S50;49;90;12416
64;2020-S50;937;0;683169
64;2020-S51;25;09;67302
64;2020-S51;99;19;77643
64;2020-S51;95;29;63354
64;2020-S51;109;39;78556
64;2020-S51;86;49;87908
64;2020-S51;120;59;94942
64;2020-S51;67;69;90129
64;2020-S51;57;79;68265
64;2020-S51;55;89;42654
64;2020-S51;56;90;12416
64;2020-S51;769;0;683169
64;2020-S52;23;09;67302
64;2020-S52;84;19;77643
64;2020-S52;88;29;63354
64;2020-S52;87;39;78556
64;2020-S52;78;49;87908
64;2020-S52;72;59;94942
64;2020-S52;60;69;90129
64;2020-S52;39;79;68265
64;2020-S52;58;89;42654
64;2020-S52;52;90;12416
64;2020-S52;641;0;683169
64;2020-S53;22;09;67302
64;2020-S53;74;19;77643
64;2020-S53;103;29;63354
64;2020-S53;98;39;78556
64;2020-S53;96;49;87908
64;2020-S53;108;59;94942
64;2020-S53;66;69;90129
64;2020-S53;55;79;68265
64;2020-S53;46;89;42654
64;2020-S53;35;90;12416
64;2020-S53;703;0;683169
65;2020-S21;0;09;20120
65;2020-S21;0;19;24719
65;2020-S21;0;29;19425
65;2020-S21;0;39;22948
65;2020-S21;0;49;26998
65;2020-S21;0;59;32331
65;2020-S21;0;69;34306
65;2020-S21;1;79;25355
65;2020-S21;0;89;15874
65;2020-S21;0;90;4763
65;2020-S21;1;0;226839
65;2020-S22;0;09;20120
65;2020-S22;1;19;24719
65;2020-S22;2;29;19425
65;2020-S22;0;39;22948
65;2020-S22;0;49;26998
65;2020-S22;0;59;32331
65;2020-S22;0;69;34306
65;2020-S22;3;79;25355
65;2020-S22;1;89;15874
65;2020-S22;0;90;4763
65;2020-S22;7;0;226839
65;2020-S23;0;09;20120
65;2020-S23;0;19;24719
65;2020-S23;0;29;19425
65;2020-S23;0;39;22948
65;2020-S23;0;49;26998
65;2020-S23;0;59;32331
65;2020-S23;0;69;34306
65;2020-S23;1;79;25355
65;2020-S23;0;89;15874
65;2020-S23;0;90;4763
65;2020-S23;1;0;226839
65;2020-S24;0;09;20120
65;2020-S24;1;19;24719
65;2020-S24;0;29;19425
65;2020-S24;0;39;22948
65;2020-S24;1;49;26998
65;2020-S24;0;59;32331
65;2020-S24;0;69;34306
65;2020-S24;0;79;25355
65;2020-S24;0;89;15874
65;2020-S24;0;90;4763
65;2020-S24;2;0;226839
65;2020-S25;0;09;20120
65;2020-S25;0;19;24719
65;2020-S25;0;29;19425
65;2020-S25;1;39;22948
65;2020-S25;0;49;26998
65;2020-S25;1;59;32331
65;2020-S25;0;69;34306
65;2020-S25;0;79;25355
65;2020-S25;0;89;15874
65;2020-S25;0;90;4763
65;2020-S25;2;0;226839
65;2020-S26;0;09;20120
65;2020-S26;0;19;24719
65;2020-S26;1;29;19425
65;2020-S26;0;39;22948
65;2020-S26;0;49;26998
65;2020-S26;0;59;32331
65;2020-S26;0;69;34306
65;2020-S26;0;79;25355
65;2020-S26;0;89;15874
65;2020-S26;0;90;4763
65;2020-S26;1;0;226839
65;2020-S27;0;09;20120
65;2020-S27;1;19;24719
65;2020-S27;0;29;19425
65;2020-S27;0;39;22948
65;2020-S27;2;49;26998
65;2020-S27;0;59;32331
65;2020-S27;0;69;34306
65;2020-S27;0;79;25355
65;2020-S27;0;89;15874
65;2020-S27;0;90;4763
65;2020-S27;3;0;226839
65;2020-S28;0;09;20120
65;2020-S28;0;19;24719
65;2020-S28;1;29;19425
65;2020-S28;0;39;22948
65;2020-S28;1;49;26998
65;2020-S28;0;59;32331
65;2020-S28;2;69;34306
65;2020-S28;0;79;25355
65;2020-S28;0;89;15874
65;2020-S28;0;90;4763
65;2020-S28;4;0;226839
65;2020-S29;0;09;20120
65;2020-S29;0;19;24719
65;2020-S29;1;29;19425
65;2020-S29;0;39;22948
65;2020-S29;1;49;26998
65;2020-S29;0;59;32331
65;2020-S29;3;69;34306
65;2020-S29;0;79;25355
65;2020-S29;0;89;15874
65;2020-S29;0;90;4763
65;2020-S29;5;0;226839
65;2020-S30;0;09;20120
65;2020-S30;1;19;24719
65;2020-S30;0;29;19425
65;2020-S30;1;39;22948
65;2020-S30;3;49;26998
65;2020-S30;3;59;32331
65;2020-S30;1;69;34306
65;2020-S30;1;79;25355
65;2020-S30;0;89;15874
65;2020-S30;0;90;4763
65;2020-S30;10;0;226839
65;2020-S31;1;09;20120
65;2020-S31;2;19;24719
65;2020-S31;4;29;19425
65;2020-S31;1;39;22948
65;2020-S31;0;49;26998
65;2020-S31;0;59;32331
65;2020-S31;1;69;34306
65;2020-S31;3;79;25355
65;2020-S31;1;89;15874
65;2020-S31;1;90;4763
65;2020-S31;14;0;226839
65;2020-S32;1;09;20120
65;2020-S32;2;19;24719
65;2020-S32;0;29;19425
65;2020-S32;1;39;22948
65;2020-S32;2;49;26998
65;2020-S32;6;59;32331
65;2020-S32;2;69;34306
65;2020-S32;0;79;25355
65;2020-S32;2;89;15874
65;2020-S32;0;90;4763
65;2020-S32;16;0;226839
65;2020-S33;2;09;20120
65;2020-S33;2;19;24719
65;2020-S33;7;29;19425
65;2020-S33;6;39;22948
65;2020-S33;1;49;26998
65;2020-S33;8;59;32331
65;2020-S33;2;69;34306
65;2020-S33;4;79;25355
65;2020-S33;3;89;15874
65;2020-S33;0;90;4763
65;2020-S33;35;0;226839
65;2020-S34;3;09;20120
65;2020-S34;10;19;24719
65;2020-S34;18;29;19425
65;2020-S34;9;39;22948
65;2020-S34;4;49;26998
65;2020-S34;13;59;32331
65;2020-S34;9;69;34306
65;2020-S34;5;79;25355
65;2020-S34;1;89;15874
65;2020-S34;3;90;4763
65;2020-S34;75;0;226839
65;2020-S35;2;09;20120
65;2020-S35;2;19;24719
65;2020-S35;10;29;19425
65;2020-S35;5;39;22948
65;2020-S35;10;49;26998
65;2020-S35;10;59;32331
65;2020-S35;5;69;34306
65;2020-S35;1;79;25355
65;2020-S35;3;89;15874
65;2020-S35;0;90;4763
65;2020-S35;48;0;226839
65;2020-S36;0;09;20120
65;2020-S36;12;19;24719
65;2020-S36;14;29;19425
65;2020-S36;10;39;22948
65;2020-S36;8;49;26998
